,Repository_Name,Owner,Description,URL,Programming_Language,Creation_Date,Last_Updated_Date,Number_of_Stars,Number_of_Forks,Number_of_Open_Issues,License_Type
115,convo-insight-platform,rampal-punia,Customer Conversational Intelligence Platform Powered by an LLM Agent,https://github.com/rampal-punia/convo-insight-platform,Jupyter Notebook,2024-08-04T08:34:21Z,2024-10-06T10:44:06Z,5,5,0,Apache License 2.0
116,BlogIQ,langchain-tech," Clone of writesonic.com & copy.ai - BlogIQ is an innovative app powered by OpenAI and Langchain, designed to streamline the content creation process for bloggers.",https://github.com/langchain-tech/BlogIQ,Python,2024-03-06T09:47:12Z,2024-09-30T07:13:35Z,38,2,0,
117,langgraph-exercises,KardelRuveyda,My LangGraph Exercises 🦜🕸️,https://github.com/KardelRuveyda/langgraph-exercises,Jupyter Notebook,2024-06-14T10:58:17Z,2024-09-30T16:52:20Z,3,0,0,
118,writing-agent,kyopark2014,It shows an intelligent agent based on LangGraph for long form writing.,https://github.com/kyopark2014/writing-agent,Python,2024-09-11T07:02:08Z,2024-10-04T00:57:54Z,9,0,0,
119,RAG_USING_LANGGRAPH,Sakil786,RAG_USING_LANGGRAPH,https://github.com/Sakil786/RAG_USING_LANGGRAPH,Python,2024-08-23T18:14:40Z,2024-08-25T01:53:49Z,2,0,0,Apache License 2.0
120,langgraph_crag,leannchen86,,https://github.com/leannchen86/langgraph_crag,Jupyter Notebook,2024-03-16T20:58:26Z,2024-06-05T08:12:29Z,3,0,0,
121,langgraph_scrapegraph,VinciGit00,,https://github.com/VinciGit00/langgraph_scrapegraph,Python,2024-10-04T09:05:38Z,2024-10-06T08:28:46Z,3,0,0,MIT License
122,two-factor-support-agent,jacoblee93,LangGraph.js agent that requires authorization before invoking tools,https://github.com/jacoblee93/two-factor-support-agent,TypeScript,2024-07-25T21:33:18Z,2024-09-17T05:42:43Z,5,1,0,MIT License
123,Generative-AI-for-Interactive-Data-Visualization,ahmadvh,"This Git repository contains the source code and related files for a project focused on leveraging generative AI techniques for interactive data visualization. The repository includes the notebook, example dataset, and the configuration file necessary to implement a simple interactive data visualization tool using OpenAI API.",https://github.com/ahmadvh/Generative-AI-for-Interactive-Data-Visualization,Python,2024-02-05T12:50:22Z,2024-09-30T08:30:46Z,4,3,0,
124,langgraph-with-crewai,Ionio-io,"This repository contains detailed introduction to Langgraph, a new Langchain library. You will learn about langgraph and also create a miniproject using crewai and langgraph",https://github.com/Ionio-io/langgraph-with-crewai,Jupyter Notebook,2024-05-27T10:44:14Z,2024-08-11T06:35:37Z,3,2,0,
125,langchain-tilores,tilotech,"This repository provides the building blocks for integrating LangChain, LangGraph, and the Tilores entity resolution system.",https://github.com/tilotech/langchain-tilores,Python,2024-08-01T09:11:18Z,2024-10-04T23:44:12Z,13,1,1,MIT License
126,LangGraph-MultiAgent-Routing,Sghosh1999,,https://github.com/Sghosh1999/LangGraph-MultiAgent-Routing,Jupyter Notebook,2024-07-08T18:00:17Z,2024-08-14T16:50:24Z,4,2,0,
127,langgraph-chainlit-agent,0msys,,https://github.com/0msys/langgraph-chainlit-agent,Python,2024-04-18T12:44:47Z,2024-09-22T23:54:04Z,3,1,0,
128,langgraph-rag-chatbot,riolaf05,Agentic RAG chatbot using Langchain and Langgraph,https://github.com/riolaf05/langgraph-rag-chatbot,Jupyter Notebook,2024-05-22T09:11:37Z,2024-09-25T06:56:55Z,3,0,0,
129,CRAG-Ollama-langgraph,akshatsingh1718,This project displays the open source LLM's power with a technique called Corrective RAG using graph analogy of Lang graph.,https://github.com/akshatsingh1718/CRAG-Ollama-langgraph,Jupyter Notebook,2024-03-04T12:18:04Z,2024-07-20T21:03:34Z,3,0,0,
130,new-langgraphjs-project,langchain-ai,Empty langgraph project template.,https://github.com/langchain-ai/new-langgraphjs-project,TypeScript,2024-09-17T00:58:59Z,2024-09-21T09:06:48Z,2,0,0,MIT License
131,LangGraph_tutorial,tangyipeng100,,https://github.com/tangyipeng100/LangGraph_tutorial,Jupyter Notebook,2024-05-18T04:36:30Z,2024-08-10T03:02:52Z,3,0,0,
132,new-langgraph-project,langchain-ai,,https://github.com/langchain-ai/new-langgraph-project,Python,2024-09-13T23:28:15Z,2024-09-22T11:55:23Z,3,2,0,MIT License
133,TikalMeetup2024,sshahar1,"LLM, RAG and LangGraph",https://github.com/sshahar1/TikalMeetup2024,Jupyter Notebook,2024-07-11T18:26:14Z,2024-09-27T03:41:01Z,2,0,0,
134,email-response-automation-with-crewai-langgraph,AaronSosaRamos,,https://github.com/AaronSosaRamos/email-response-automation-with-crewai-langgraph,Python,2024-07-13T20:54:18Z,2024-10-01T14:11:46Z,4,0,0,
135,langgraph_openai_webscraper,ravinthiranpartheepan1407,Amazon Scraper: Langgraph + OpenAI,https://github.com/ravinthiranpartheepan1407/langgraph_openai_webscraper,Python,2024-03-16T19:15:55Z,2024-07-24T23:41:31Z,2,1,0,
136,Perplexity-Clone-LangGraph,saurabhlalsaxena,,https://github.com/saurabhlalsaxena/Perplexity-Clone-LangGraph,Python,2024-08-21T11:55:56Z,2024-09-28T10:15:43Z,3,0,0,
137,langgraph-fastapi-streamlit-agent,VanJohnPK,,https://github.com/VanJohnPK/langgraph-fastapi-streamlit-agent,Python,2024-08-15T03:25:10Z,2024-09-01T16:02:24Z,3,1,0,
138,assistant-ui-starter-langgraph,Yonom,,https://github.com/Yonom/assistant-ui-starter-langgraph,TypeScript,2024-09-10T20:03:20Z,2024-10-01T20:04:18Z,3,1,0,
139,LangGraph-Data-Analyst,iwasnothing,,https://github.com/iwasnothing/LangGraph-Data-Analyst,Python,2024-03-16T14:44:45Z,2024-07-31T10:03:50Z,3,0,0,
140,Medicines-RAG-ChatBot,shyamdhokia1,"Chatbot for NHS Medicines A-Z. Agentic Retrieval Augmented Generation utilising the OpenAI API, LangChain, and LangGraph to query a vector database built from freely accessible NHS API.",https://github.com/shyamdhokia1/Medicines-RAG-ChatBot,Python,2024-05-29T11:50:08Z,2024-09-20T14:24:46Z,5,3,0,GNU General Public License v3.0
141,langgraph-on-amazon-sagemaker,aws-samples,Repository of sample notebooks that showcase how to combine the powers of LangGraph with LLMs in Amazon SageMaker.,https://github.com/aws-samples/langgraph-on-amazon-sagemaker,Jupyter Notebook,2024-02-21T13:51:56Z,2024-09-05T18:59:40Z,3,0,0,MIT No Attribution
142,langgraph_ai_content_researcher,Ketan-K17,"A simple langgraph project that synergizes research for content info on the Web, generation of content, and critiquing of written content in one single multi-agent system",https://github.com/Ketan-K17/langgraph_ai_content_researcher,Python,2024-08-03T07:24:34Z,2024-09-05T02:17:49Z,3,1,0,
143,marly,marly-ai,The Data Processor for Agents ,https://github.com/marly-ai/marly,Jupyter Notebook,2024-07-11T17:41:20Z,2024-10-06T09:29:25Z,22,5,1,MIT License
144,langgraph-aim-notes,cmagganas,Langgraph: Action Item Meeting Notes,https://github.com/cmagganas/langgraph-aim-notes,Python,2024-01-26T19:31:41Z,2024-06-05T08:12:09Z,2,0,1,
145,ReflexionAgents,rishabbahal9,Reflexion agents implemented on LangGraph.,https://github.com/rishabbahal9/ReflexionAgents,Python,2024-08-05T19:46:34Z,2024-08-08T00:04:09Z,2,0,0,
146,agents,ly2xxx,poc of langgraph based agents,https://github.com/ly2xxx/agents,Python,2024-06-22T08:37:16Z,2024-10-03T18:37:44Z,2,1,0,
147,Powerful-Auto-Researcher,MIRACLE-cowf,"Powerful Auto Research powered by LangChain, and Anthropic.",https://github.com/MIRACLE-cowf/Powerful-Auto-Researcher,Python,2024-04-02T06:31:56Z,2024-09-08T16:00:57Z,27,4,3,
148,o1graph,etrobot,Using langgraph to create o1-like reasoning chains,https://github.com/etrobot/o1graph,Python,2024-09-23T09:01:50Z,2024-09-29T07:28:49Z,3,1,0,MIT License
149,ReasturantInsight,efenocchi,"Unveiling the Power of Restaurant Insights: Leveraging CLIP, DeepLake, and LangGraph",https://github.com/efenocchi/ReasturantInsight,,2024-03-26T22:52:21Z,2024-09-13T08:51:52Z,5,0,0,
150,LangGraph-MAS4SE,waywooKwong,"Muiti-Agents System for Software Engineering WebUI by LangGraph, project in CSI training course",https://github.com/waywooKwong/LangGraph-MAS4SE,JavaScript,2024-07-01T00:29:46Z,2024-09-25T14:05:03Z,3,1,0,GNU General Public License v2.0
151,Reflection-Agent-Using-LangGraph,harrisonsrp,In this project I built a web developer agent based on reflection agent concept. This agent can reflect on generated website template and optimize it by itself,https://github.com/harrisonsrp/Reflection-Agent-Using-LangGraph,Python,2024-08-10T18:46:52Z,2024-09-22T15:10:48Z,3,0,0,
152,fa-langgraph,luannguyenkhoa,An PoC demo for building a finance assistant with multi-agents using LangGraph framework,https://github.com/luannguyenkhoa/fa-langgraph,Python,2024-08-01T12:21:05Z,2024-08-20T14:24:59Z,2,1,0,MIT License
153,my-langgraph,caizhuoyue77,,https://github.com/caizhuoyue77/my-langgraph,Python,2024-05-16T01:59:22Z,2024-08-07T10:29:38Z,2,0,0,
154,trustcall,hinthornw,Tenacious tool calling built on LangGraph,https://github.com/hinthornw/trustcall,Python,2024-06-25T05:57:42Z,2024-10-02T15:44:25Z,2,0,0,MIT License
155,open-modular-rag,PiMasGit,An implementation of modular RAG using Langgraph and GroqCloud.,https://github.com/PiMasGit/open-modular-rag,Jupyter Notebook,2024-04-24T18:42:06Z,2024-08-04T16:07:31Z,3,0,0,
156,Adaptive-RAG-Langgraph,Jaspreet-Singh619,langgraph,https://github.com/Jaspreet-Singh619/Adaptive-RAG-Langgraph,Jupyter Notebook,2024-09-14T04:55:06Z,2024-09-14T10:38:58Z,0,0,0,
157,Code-Wizard-LangGraph-C_RAG,RutamBhagat,API Docs: https://code-wizard-langgraph-c-rag.onrender.com,https://github.com/RutamBhagat/Code-Wizard-LangGraph-C_RAG,Python,2024-05-25T15:17:53Z,2024-09-27T02:35:18Z,3,0,0,
158,langgraph-custom-tools,jakenolan,This is example code for a LangGraph solution that uses a custom made toolkit.,https://github.com/jakenolan/langgraph-custom-tools,Python,2024-03-01T21:32:04Z,2024-09-23T18:12:47Z,2,0,0,
159,LangGraph-Study,Eumenides1,,https://github.com/Eumenides1/LangGraph-Study,Jupyter Notebook,2024-07-22T15:11:22Z,2024-09-01T11:48:59Z,2,0,0,
160,ollama-langgraph-rag,mfmezger,,https://github.com/mfmezger/ollama-langgraph-rag,,2024-04-21T17:25:28Z,2024-06-05T08:11:59Z,2,0,0,MIT License
161,LangGraph-Udemy-Course,Coding-Crashkurse,"This repository contains the code for the LangGraph course: ""LangGraph in Action - Building Autonomous AI Agents""",https://github.com/Coding-Crashkurse/LangGraph-Udemy-Course,Jupyter Notebook,2024-09-21T13:09:53Z,2024-10-04T20:18:34Z,2,0,0,
162,langgraph-bedrock-samples,aws-samples,,https://github.com/aws-samples/langgraph-bedrock-samples,Jupyter Notebook,2024-07-15T09:04:23Z,2024-08-16T08:58:36Z,2,1,0,MIT No Attribution
163,LangGraphGPT,LorenzoPisante,"Developing a framework integrating GPT models with graph-based structures for advanced conversational AI, aiming to improve the efficiency and contextual understanding in natural language processing tasks.",https://github.com/LorenzoPisante/LangGraphGPT,Python,2024-09-03T11:21:58Z,2024-09-03T13:56:01Z,2,0,0,
164,langgraph-framework-tutorial,hollaugo,"In this repo, we take a look at example of using the LangGraph agent framework ",https://github.com/hollaugo/langgraph-framework-tutorial,Jupyter Notebook,2024-02-09T20:28:48Z,2024-08-02T12:29:10Z,2,1,0,
165,agent-solarpanels-tutorial,Pairrot-Lore,This repository contains an AI agent built with LangGraph to calculate energy savings for solar panels. The project is designed for use with LangGraph Studio for easy visualization and testing.,https://github.com/Pairrot-Lore/agent-solarpanels-tutorial,Python,2024-09-20T06:17:42Z,2024-10-06T07:07:23Z,5,0,0,MIT License
166,CrewAi-gmail-classifier,Feed-dev,"WIP Automation using CrewAi and LangGraph to sort, analyze and report on complaint emails",https://github.com/Feed-dev/CrewAi-gmail-classifier,Python,2024-04-30T10:33:33Z,2024-07-28T07:43:38Z,5,0,0,
167,langgraph_quickstart,Smone5,Langgraph quickstart,https://github.com/Smone5/langgraph_quickstart,Python,2024-08-08T17:13:26Z,2024-08-08T17:41:22Z,0,0,0,
168,LangGraph_Reflexion_Agent,MichaelPariaszevski,"Reflexion Agent using LangGraph, Tavily Search engine, and Function Calling",https://github.com/MichaelPariaszevski/LangGraph_Reflexion_Agent,Python,2024-07-30T17:45:07Z,2024-09-27T02:34:12Z,2,1,0,Apache License 2.0
169,Langraph,NebeyouMusie,"This repo is ChatBot demonstration using Langraph. LangGraph is a library for building stateful, multi-actor applications with LLMs, used to create agent and multi-agent workflows.",https://github.com/NebeyouMusie/Langraph,Python,2024-06-24T08:44:35Z,2024-06-27T19:58:25Z,2,1,0,
170,1d-final-project-summer-2024-sds-2024-team-08,Service-Design-Studio,Natural Language Business Assistant,https://github.com/Service-Design-Studio/1d-final-project-summer-2024-sds-2024-team-08,Python,2024-05-13T10:13:52Z,2024-09-03T00:38:17Z,2,0,0,
171,agentic_search_openai_langgraph,menonpg,"Agentic search web search using LangGraph and OpenAI GPT-4o, powered by Tavily and DuckDuckGo search. ",https://github.com/menonpg/agentic_search_openai_langgraph,Python,2024-07-07T17:36:24Z,2024-08-13T05:48:54Z,2,1,0,
172,langraph,ly2xxx,langgraph experiment,https://github.com/ly2xxx/langraph,Jupyter Notebook,2024-06-05T22:20:10Z,2024-06-21T22:37:03Z,1,0,0,
173,fictional-umbrella,hsmtkk,LangGraph tutorial,https://github.com/hsmtkk/fictional-umbrella,,2024-08-30T06:50:52Z,2024-08-30T06:50:56Z,0,0,0,
174,langgraph-1,oferby,Testing LangGraph,https://github.com/oferby/langgraph-1,,2024-06-23T06:32:54Z,2024-06-23T06:32:58Z,0,0,0,
175,Langchain,ArmaanSeth,testing langgraph,https://github.com/ArmaanSeth/Langchain,Jupyter Notebook,2024-02-21T05:48:51Z,2024-06-05T08:11:54Z,0,0,0,
176,Agents_langgraph,Deepu-89,Agents_langgraph,https://github.com/Deepu-89/Agents_langgraph,Jupyter Notebook,2024-06-26T10:49:10Z,2024-06-26T10:55:19Z,0,0,0,
177,LangGraph-Practice,FatRicePaddyyyy,LangGraph-Practice,https://github.com/FatRicePaddyyyy/LangGraph-Practice,Jupyter Notebook,2024-09-20T04:48:47Z,2024-09-20T04:54:56Z,0,0,0,
178,FakeNewsDetector,skang188144,"An AI fact checker web application designed with React, LangGraph, and Tavily AI. ",https://github.com/skang188144/FakeNewsDetector,TypeScript,2024-07-09T15:28:52Z,2024-10-05T15:54:01Z,4,0,0,
179,Data-analysis-using-natural-language,MuhammadAmmarHassan,Langchain | LangGraph,https://github.com/MuhammadAmmarHassan/Data-analysis-using-natural-language,Jupyter Notebook,2024-10-03T19:31:12Z,2024-10-03T20:01:53Z,0,0,0,
180,Super-Expert-LangGraph,JarvisChan666,,https://github.com/JarvisChan666/Super-Expert-LangGraph,Python,2024-09-04T05:28:53Z,2024-09-27T02:37:50Z,2,0,0,MIT License
181,LangGraphLearnp2,kinhbanh123,Langgraph frfrnjk,https://github.com/kinhbanh123/LangGraphLearnp2,Jupyter Notebook,2024-08-01T08:56:11Z,2024-08-14T07:04:50Z,0,0,0,
182,cautious-octo-spork,hsmtkk,udemy langgraph,https://github.com/hsmtkk/cautious-octo-spork,,2024-08-24T23:05:53Z,2024-08-24T23:05:56Z,0,0,0,
183,LangGraph-Chatbot-With-Tools,Max1209-johnson,LangGraph Pratice ,https://github.com/Max1209-johnson/LangGraph-Chatbot-With-Tools,,2024-08-29T13:08:06Z,2024-08-29T13:08:06Z,0,0,0,
184,langgraph,AjinathGhodake,Langgraph examples,https://github.com/AjinathGhodake/langgraph,Python,2024-06-06T19:30:04Z,2024-06-13T18:42:44Z,0,0,0,MIT License
185,langgraph_test,sdcharly,Test LangGraph,https://github.com/sdcharly/langgraph_test,Python,2024-01-30T17:22:19Z,2024-06-05T08:11:52Z,0,0,0,MIT License
186,SQLAgent,Jaspreet-Singh619,SQLAgent Langgraph,https://github.com/Jaspreet-Singh619/SQLAgent,Python,2024-09-14T15:17:56Z,2024-09-14T15:24:16Z,0,0,0,
187,hello-workflow,tenderne13,langgraph demo,https://github.com/tenderne13/hello-workflow,,2024-09-30T02:16:24Z,2024-09-30T13:06:48Z,0,0,0,
188,congenial-eureka,hsmtkk,langgraph training,https://github.com/hsmtkk/congenial-eureka,,2024-06-09T00:14:20Z,2024-06-09T00:14:24Z,0,0,0,
189,Wheels-analyst,Wheely-Good,Langgraph repo,https://github.com/Wheely-Good/Wheels-analyst,Python,2024-09-22T17:58:18Z,2024-09-22T18:00:16Z,0,0,0,
190,agent_langgraph,analyticsrepo01,agent_langgraph,https://github.com/analyticsrepo01/agent_langgraph,Jupyter Notebook,2024-06-11T06:19:12Z,2024-06-11T17:25:00Z,0,0,0,
191,Large-Language-Models-Tutorial,atef-ataya,"Learn AI, ML, and NLP with interactive Jupyter Notebook tutorials.",https://github.com/atef-ataya/Large-Language-Models-Tutorial,Jupyter Notebook,2023-07-10T15:56:35Z,2024-10-05T18:44:33Z,11,6,0,
192,langgraphstudio1,siddharthchauhan,,https://github.com/siddharthchauhan/langgraphstudio1,,2024-08-28T20:20:35Z,2024-08-28T20:20:36Z,0,0,0,
193,agents,TimSim,LangGraph Agents,https://github.com/TimSim/agents,Jupyter Notebook,2024-07-04T01:44:30Z,2024-07-04T01:53:15Z,0,0,0,Apache License 2.0
194,LangGraph-GPT4-TAVELI,shaunck96,,https://github.com/shaunck96/LangGraph-GPT4-TAVELI,Jupyter Notebook,2024-01-13T01:26:19Z,2024-07-04T15:33:25Z,2,0,0,
195,AI-Agents-in-LangGraph,iclal07,,https://github.com/iclal07/AI-Agents-in-LangGraph,Jupyter Notebook,2024-08-27T09:19:21Z,2024-09-15T15:06:55Z,2,0,0,
196,task_oriented_dialogue_system_langgraph,dmesquita,,https://github.com/dmesquita/task_oriented_dialogue_system_langgraph,Python,2024-09-13T18:33:22Z,2024-10-04T15:32:41Z,2,2,0,MIT License
197,langgraph-studies,DavideGhiani,Langgraph application.,https://github.com/DavideGhiani/langgraph-studies,,2024-06-23T16:19:21Z,2024-06-23T16:19:25Z,0,0,0,
198,langgraph,nilsjennissen,Langgraph Implementations,https://github.com/nilsjennissen/langgraph,Jupyter Notebook,2024-09-18T10:43:03Z,2024-09-19T20:38:09Z,0,1,0,
199,take2,kaush4l,Easy langgraph,https://github.com/kaush4l/take2,Python,2024-09-24T00:06:10Z,2024-09-26T14:50:10Z,0,0,0,Creative Commons Zero v1.0 Universal
200,langgraph101,raphavtorres,learnign to use LangGraph with AI Agents,https://github.com/raphavtorres/langgraph101,Jupyter Notebook,2024-07-29T14:15:45Z,2024-07-31T19:56:40Z,0,0,0,
201,langgraphChatBot,vroy651,,https://github.com/vroy651/langgraphChatBot,Python,2024-08-21T07:40:26Z,2024-08-21T10:29:44Z,0,0,0,
202,RAG-using-LangGraph-Agents,vansh-khaneja,This Repository will guide you in building an Agentic RAG application using LangGraph and Qdrant. Here we are just using two Agents one for document retrieval and the other one for wikipedia search.,https://github.com/vansh-khaneja/RAG-using-LangGraph-Agents,Jupyter Notebook,2024-09-03T22:51:13Z,2024-10-06T03:39:08Z,2,0,0,
203,AI-Interview-System,atiqabdullah07,Langchain | Langgraph | Python,https://github.com/atiqabdullah07/AI-Interview-System,Python,2024-04-29T18:44:58Z,2024-06-05T08:11:46Z,0,0,0,
204,langgraph_nextjs_aisdk,Deepu-89,langgraph_nextjs_aisdk,https://github.com/Deepu-89/langgraph_nextjs_aisdk,TypeScript,2024-06-20T11:12:00Z,2024-06-20T11:28:58Z,0,0,0,
205,AgentWriteUI,officialsahyaboutorabi,A Gradio UI used to interact with an AgentWrite Integration with LangGraph.,https://github.com/officialsahyaboutorabi/AgentWriteUI,Python,2024-09-11T01:43:21Z,2024-09-21T04:16:20Z,3,0,0,
206,ai-dag,vinodhalaharvi,Poorman's LangGraph,https://github.com/vinodhalaharvi/ai-dag,Go,2024-02-28T13:55:40Z,2024-06-05T08:08:07Z,0,0,0,
207,Customer-LangGraph,08sarthak,LangGraph Architecture Impletation,https://github.com/08sarthak/Customer-LangGraph,Python,2024-07-22T07:49:53Z,2024-09-15T16:18:15Z,0,1,0,
208,langgraph,LLMCert,Simple langgraph example,https://github.com/LLMCert/langgraph,Jupyter Notebook,2024-10-01T19:37:20Z,2024-10-04T22:47:08Z,0,0,0,
209,data-enrichment-js,langchain-ai,,https://github.com/langchain-ai/data-enrichment-js,TypeScript,2024-08-20T00:45:57Z,2024-09-29T17:04:23Z,3,1,0,MIT License
210,LangGraph_demo,yonesuke0716,LangGraphのデモ,https://github.com/yonesuke0716/LangGraph_demo,Python,2024-07-14T00:16:30Z,2024-07-15T12:37:41Z,0,0,0,
211,hotmail_agent,terng03412,Hotmail + CrewAI + Langgraph,https://github.com/terng03412/hotmail_agent,,2024-05-28T03:12:50Z,2024-06-05T08:06:26Z,0,0,0,Apache License 2.0
212,literate-octo-winner,hsmtkk,Tavilysearch and LangGraph,https://github.com/hsmtkk/literate-octo-winner,Python,2024-09-04T03:39:38Z,2024-09-04T03:58:22Z,0,0,0,
213,swe-chatbot-langchain,SauravP97,A Chatbot for SWE Interview prep built on LangGraph,https://github.com/SauravP97/swe-chatbot-langchain,TypeScript,2024-09-09T04:14:19Z,2024-09-10T12:33:07Z,2,0,0,
214,Youtube-content-creation-agent-using-langgraph,Ashufet,,https://github.com/Ashufet/Youtube-content-creation-agent-using-langgraph,Jupyter Notebook,2024-03-21T16:43:14Z,2024-07-17T04:04:05Z,2,1,0,Apache License 2.0
215,lg-sql-agent,agola11,LangGraph SQL Agent,https://github.com/agola11/lg-sql-agent,Python,2024-06-27T00:08:25Z,2024-06-27T01:11:15Z,0,0,0,
216,LangGraph,ManideepBangaru,All about LangGraph,https://github.com/ManideepBangaru/LangGraph,Jupyter Notebook,2024-09-27T21:05:16Z,2024-09-27T22:10:52Z,0,0,0,MIT License
217,LangGraph,Komal-patra,LangGraph Agent Tutorial,https://github.com/Komal-patra/LangGraph,Jupyter Notebook,2024-10-02T09:00:41Z,2024-10-02T09:03:17Z,0,0,0,GNU General Public License v3.0
218,langgraph-human-in-the-loop-demo,os1ma,LangGraphでのHuman-in-the-loopの実装,https://github.com/os1ma/langgraph-human-in-the-loop-demo,Python,2024-08-26T01:04:55Z,2024-09-05T13:11:10Z,2,2,0,MIT License
219,agentic-ai,deansaco,tinkering with LangGraph,https://github.com/deansaco/agentic-ai,Jupyter Notebook,2024-08-27T00:10:40Z,2024-09-04T21:57:57Z,1,0,0,
220,TianGong-AI-LangGraph,linancn,TianGong-AI-LangGraph,https://github.com/linancn/TianGong-AI-LangGraph,Python,2024-02-25T09:47:32Z,2024-06-05T08:10:46Z,1,1,0,MIT License
221,LangGraph_Agent_test,Jakee4488,testing with LangGraph ,https://github.com/Jakee4488/LangGraph_Agent_test,Jupyter Notebook,2024-08-08T09:58:40Z,2024-08-08T10:00:01Z,0,0,0,MIT License
222,LangGraph_Academy_Practice,ChWasam,LangGraph_Academy_Practice,https://github.com/ChWasam/LangGraph_Academy_Practice,Jupyter Notebook,2024-09-20T11:28:24Z,2024-10-06T09:45:14Z,0,0,0,
223,LanggraphGPT_DataProcessor,EmirhanSyl,Preprocessing Functions,https://github.com/EmirhanSyl/LanggraphGPT_DataProcessor,Python,2024-07-25T14:18:37Z,2024-09-26T14:49:18Z,1,0,0,
224,langgraph,shubhamaragade-coditas,,https://github.com/shubhamaragade-coditas/langgraph,Jupyter Notebook,2024-05-10T12:18:40Z,2024-05-10T12:21:05Z,0,0,0,
225,langgraph,vasanthrohith,,https://github.com/vasanthrohith/langgraph,Jupyter Notebook,2024-06-17T16:21:08Z,2024-06-17T16:54:44Z,0,0,0,
226,langgraph,runo-hr,,https://github.com/runo-hr/langgraph,Jupyter Notebook,2024-08-04T17:37:26Z,2024-08-15T19:00:16Z,0,0,0,
227,langgraph,ElderBarbosaLima,,https://github.com/ElderBarbosaLima/langgraph,Python,2024-09-19T12:42:42Z,2024-09-28T22:38:24Z,0,0,0,
228,langgraph,ivaniuss,,https://github.com/ivaniuss/langgraph,Jupyter Notebook,2024-08-27T21:56:50Z,2024-08-27T21:57:35Z,0,0,0,
229,Langgraph,Prashantkhobragade,,https://github.com/Prashantkhobragade/Langgraph,Jupyter Notebook,2024-08-27T10:29:45Z,2024-09-04T09:43:17Z,0,0,0,
230,langgraph,DinizMaths,,https://github.com/DinizMaths/langgraph,Python,2024-09-04T18:35:15Z,2024-09-07T16:15:16Z,0,0,0,
231,langgraph,octadion,Multi-Agents Workflow with Langgraph.,https://github.com/octadion/langgraph,Python,2024-05-13T08:02:00Z,2024-05-25T17:46:37Z,1,0,0,MIT License
232,langgraph,4-learn,,https://github.com/4-learn/langgraph,Python,2024-05-27T14:08:16Z,2024-09-30T12:43:10Z,0,0,0,
233,langGraphBot,CKPOON0619,Experimental langGraph project,https://github.com/CKPOON0619/langGraphBot,,2024-07-07T10:11:16Z,2024-07-07T10:11:19Z,0,0,0,
234,reflection-agent,tonymm55,Udemy Langgraph Module,https://github.com/tonymm55/reflection-agent,Python,2024-07-30T07:45:59Z,2024-07-30T12:59:42Z,0,0,0,
235,langgraph,JoseM-18,,https://github.com/JoseM-18/langgraph,Python,2024-07-15T20:53:14Z,2024-07-16T17:09:04Z,0,0,0,
236,langgraph,Ic-venkat,,https://github.com/Ic-venkat/langgraph,Jupyter Notebook,2024-04-10T16:44:08Z,2024-04-14T15:11:47Z,0,0,0,MIT License
237,langgraph,Andyb9988,,https://github.com/Andyb9988/langgraph,Jupyter Notebook,2024-09-16T12:44:18Z,2024-09-16T12:55:05Z,0,0,0,
238,langgraph,keqingli1129,,https://github.com/keqingli1129/langgraph,Jupyter Notebook,2024-05-12T21:29:26Z,2024-05-14T18:28:34Z,0,0,0,
239,langgraph,Shreemirrah2101,,https://github.com/Shreemirrah2101/langgraph,,2024-06-05T18:01:59Z,2024-06-05T18:05:49Z,0,0,0,
240,langgraph,yunseongjae,,https://github.com/yunseongjae/langgraph,,2024-08-10T17:48:34Z,2024-08-10T17:48:34Z,0,0,0,
241,Langgraph,FahimHossen55,,https://github.com/FahimHossen55/Langgraph,Jupyter Notebook,2024-09-08T19:55:49Z,2024-10-04T20:27:06Z,0,0,0,
242,langgraph,cipher982,,https://github.com/cipher982/langgraph,Python,2024-07-18T20:16:01Z,2024-07-25T23:21:55Z,0,0,0,
243,langgraph_,sreeniSudharsan,This is a private repository for my learnings of langgraph,https://github.com/sreeniSudharsan/langgraph_,Python,2024-08-29T12:01:12Z,2024-09-02T12:42:19Z,0,0,0,
244,langgraph,gyi123,,https://github.com/gyi123/langgraph,,2024-05-29T01:57:51Z,2024-05-29T01:57:51Z,0,0,0,
245,langgraph,HardikCoder45,,https://github.com/HardikCoder45/langgraph,Jupyter Notebook,2024-08-21T14:26:20Z,2024-08-21T14:26:58Z,0,0,0,
246,Langgraph,Shivachowdoju,Tutorial 1_Langgraph chatbot ,https://github.com/Shivachowdoju/Langgraph,Jupyter Notebook,2024-08-21T17:01:13Z,2024-08-21T17:03:40Z,0,0,0,
247,Langgraph,Sam20-08,,https://github.com/Sam20-08/Langgraph,Jupyter Notebook,2024-08-24T16:10:05Z,2024-08-24T16:10:31Z,0,0,0,
248,llm-agent,kyopark2014,It shows how to deploy and use an agent with LLM.,https://github.com/kyopark2014/llm-agent,Jupyter Notebook,2024-03-04T00:09:31Z,2024-09-18T03:39:47Z,9,1,0,
249,Langgraph,Msaleemakhtar,,https://github.com/Msaleemakhtar/Langgraph,Jupyter Notebook,2024-10-02T10:51:41Z,2024-10-04T20:23:06Z,0,0,0,
