,Repository_Name,Owner,Description,URL,Programming_Language,Creation_Date,Last_Updated_Date,Number_of_Stars,Number_of_Forks,Number_of_Open_Issues,License_Type
586,llm-movieagent,tomasonjo,Semantic layer on top of a graph database to provide an LLM with a set of robust tools to interact with the database,https://github.com/tomasonjo/llm-movieagent,Python,2024-01-07T07:55:14Z,2024-09-26T05:15:33Z,194,37,3,MIT License
587,Langchain_and_Streamlit_hands_on,mapcrafter2048,,https://github.com/mapcrafter2048/Langchain_and_Streamlit_hands_on,Python,2023-10-04T11:24:05Z,2023-10-04T11:28:34Z,0,17,0,
588,gpt-runner,nicepkg,Conversations with your files! Manage and run your AI presets!,https://github.com/nicepkg/gpt-runner,TypeScript,2023-05-14T08:06:03Z,2024-10-04T11:41:06Z,347,41,10,MIT License
589,chat-langchain-telegram,vidalmaxime,Telegram Chat Chat,https://github.com/vidalmaxime/chat-langchain-telegram,Python,2023-02-09T21:09:19Z,2024-07-29T07:53:03Z,32,3,0,MIT License
590,PersonalMemoryBot,avrabyt,Memory 🧠  to your Personal ChatBot 🤖|  LangChainAI and Databutton ,https://github.com/avrabyt/PersonalMemoryBot,Python,2023-04-16T17:52:16Z,2024-09-09T22:23:13Z,92,45,4,MIT License
591,learning-langchain,os1ma,勉強会「プロンプトエンジニアリングから始めるLangChain入門」で使用したソースコード,https://github.com/os1ma/learning-langchain,Python,2023-03-29T09:26:57Z,2024-06-27T12:05:12Z,12,5,0,MIT License
592,Online_DS_VectorDB,fastcampus-plan1,<벡터DB로 구현하는 LLM 기반 검색 엔진 & 유사 상품 추천 시스템 (ft. Pinecone & Langchain)>에 대한 소스 코드를 업로드합니다.,https://github.com/fastcampus-plan1/Online_DS_VectorDB,Jupyter Notebook,2024-01-23T14:31:07Z,2024-07-26T08:03:19Z,7,60,0,
593,Chat2Anything,DemoGit4LIANG,"An LLM-based tool to chat with your documents and databases, including a management system | 面向企业内部环境的大模型(LLM)知识库问答系统，包含后台管理系统",https://github.com/DemoGit4LIANG/Chat2Anything,Python,2023-08-03T01:05:46Z,2024-09-30T09:13:06Z,94,15,1,MIT License
594,ecrivai,ruankie,Fully automated AI blog writer that uses LangChain and GPT type LLMs for topic selection and content generation,https://github.com/ruankie/ecrivai,Jupyter Notebook,2023-01-28T11:14:50Z,2024-09-19T21:55:15Z,68,17,3,MIT License
595,Langchain_model_router,keshy,Lightweight implementation of a model router for multi LLM chain dispatch. Alternatively can be assumed to be a model Gateway. ,https://github.com/keshy/Langchain_model_router,Python,2023-04-23T07:39:39Z,2024-04-06T13:33:47Z,15,6,0,
596,Invoice-Extraction-Bot-Langchain-LLAMA2-OpenAI,SharathRaju489, Invoice Extraction Bot using LLAMA 2- Invoice Extraction Bot: AI-powered tool that extracts key details from invoices accurately and efficiently. Simplify your data entry process.,https://github.com/SharathRaju489/Invoice-Extraction-Bot-Langchain-LLAMA2-OpenAI,Python,2023-08-02T02:49:01Z,2024-09-03T19:15:16Z,19,7,0,
597,langsmith-docs,langchain-ai,Documentation for langsmith,https://github.com/langchain-ai/langsmith-docs,MDX,2023-08-01T00:09:32Z,2024-10-06T08:41:51Z,76,33,13,MIT License
598,bootcamp-llm-agent,lborro,Exemplo de construção de agente ReAct em LangChain,https://github.com/lborro/bootcamp-llm-agent,Jupyter Notebook,2024-08-27T03:40:14Z,2024-09-03T12:23:32Z,4,13,0,MIT License
599,chat-pdf,edrickdch,"This tutorial goes over the architecture and concepts used for easily chatting with your PDF using LangChain, ChromaDB and OpenAI's API",https://github.com/edrickdch/chat-pdf,Python,2023-05-17T03:12:33Z,2024-08-18T16:25:11Z,67,33,1,MIT License
600,ChatGLM2-Langchain-Agent-demo,Kratosssssss,,https://github.com/Kratosssssss/ChatGLM2-Langchain-Agent-demo,Jupyter Notebook,2023-07-10T18:55:53Z,2024-06-27T06:15:24Z,23,5,1,
601,ChatPDF,Anil-matcha,"Chat with any PDF. Easily upload the PDF documents you'd like to chat with. Instant answers. Ask questions, extract information, and summarize documents with AI. Sources included.",https://github.com/Anil-matcha/ChatPDF,Jupyter Notebook,2023-05-09T14:12:37Z,2024-10-05T14:03:24Z,1395,217,13,MIT License
602,autonomous_agent_tutorial,Troyanovsky,A tutorial for building autonomous agents: with LangChain and from scratch,https://github.com/Troyanovsky/autonomous_agent_tutorial,Jupyter Notebook,2023-05-02T06:33:31Z,2024-08-02T12:10:51Z,18,9,0,
603,dagster-langchain,airbytehq,POC integration Airbyte+Dagster+Langchain,https://github.com/airbytehq/dagster-langchain,Python,2023-05-13T13:00:06Z,2024-08-17T17:32:10Z,11,4,0,MIT License
604,langchain-examples,luckzack,🦜通过演示 LangChain 最具有代表性的应用范例，带你快速上手 LangChain 各个使用场景。（包含完整代码和数据集）,https://github.com/luckzack/langchain-examples,Jupyter Notebook,2023-10-19T08:07:22Z,2024-09-10T07:01:21Z,22,4,0,MIT License
605,llm-strategy,BlackHC,"Directly Connecting Python to LLMs via Strongly-Typed Functions, Dataclasses, Interfaces & Generic Types",https://github.com/BlackHC/llm-strategy,Python,2022-12-21T00:23:47Z,2024-09-20T18:54:57Z,385,23,5,MIT License
606,benchllm,v7labs,Continuous Integration for LLM powered applications,https://github.com/v7labs/benchllm,Python,2023-07-06T17:22:24Z,2024-09-26T02:33:59Z,226,10,4,MIT License
607,PuttyGPT,webgrip,Full Spectrum AI,https://github.com/webgrip/PuttyGPT,Python,2023-04-14T16:50:06Z,2024-09-30T13:20:56Z,83,14,17,MIT License
608,docdocgo-core,reasonmethis,Automate web research way beyond the first page of search results; curate knowledge bases to chat with.,https://github.com/reasonmethis/docdocgo-core,Python,2023-11-17T06:51:24Z,2024-09-25T17:35:16Z,40,21,1,MIT License
609,spring-petclinic-langchain4j,showpune,It is a langchain4j LLM demo of petclinic,https://github.com/showpune/spring-petclinic-langchain4j,CSS,2024-05-11T01:49:30Z,2024-09-27T15:57:42Z,10,3,7,Apache License 2.0
610,GitHub-QA-Chatbot-with-Langchain,SangHui48,,https://github.com/SangHui48/GitHub-QA-Chatbot-with-Langchain,Python,2023-07-19T08:36:12Z,2024-09-04T15:20:18Z,21,5,0,
611,llama3-langchain-kor,kyopark2014,It shows a korean chatbot using LangChain based on Llama3,https://github.com/kyopark2014/llama3-langchain-kor,JavaScript,2024-04-19T08:04:18Z,2024-09-18T03:20:07Z,37,3,0,
612,LangChain-in-Production-with-Langfuse,Coding-Crashkurse,,https://github.com/Coding-Crashkurse/LangChain-in-Production-with-Langfuse,Python,2024-02-20T18:14:50Z,2024-07-30T06:21:14Z,14,6,0,
613,langchain-feedstock,conda-forge,A conda-smithy repository for langchain.,https://github.com/conda-forge/langchain-feedstock,,2023-04-10T12:43:18Z,2024-10-03T23:34:44Z,1,11,1,"BSD 3-Clause ""New"" or ""Revised"" License"
614,IncarnaMind,junruxiong,"Connect and chat with your multiple documents (pdf and txt) through GPT 3.5, GPT-4 Turbo, Claude and Local Open-Source LLMs",https://github.com/junruxiong/IncarnaMind,Python,2023-08-25T14:13:15Z,2024-10-02T09:13:49Z,774,49,8,Apache License 2.0
615,langchain-chat-with-csv-files,Rohan-Jalil,Learning and building LLM application using Langchain 🦜🔗 and Open AI ,https://github.com/Rohan-Jalil/langchain-chat-with-csv-files,Python,2023-07-07T23:52:51Z,2024-08-20T21:08:26Z,10,8,0,
616,doc_qa_langchain,Troyanovsky,"A front-end implementation of Document Chat QA with LangChain, Vue, and Tailwind CSS. Chat with your text or PDF files.",https://github.com/Troyanovsky/doc_qa_langchain,Vue,2023-04-25T08:29:21Z,2024-07-12T14:31:07Z,8,5,0,MIT License
617,llm-graph-builder,neo4j-labs,Neo4j graph construction from unstructured data using LLMs,https://github.com/neo4j-labs/llm-graph-builder,Jupyter Notebook,2024-01-11T14:31:18Z,2024-10-06T09:16:41Z,2171,333,66,Apache License 2.0
618,langchain-basics,leonvanzyl,,https://github.com/leonvanzyl/langchain-basics,JavaScript,2023-06-28T08:27:01Z,2024-08-30T20:09:14Z,4,6,0,
619,gpt4-openai-api,Erol444,"Python package that provides (unofficial) API access to the GPT-4 through chat.openai.com. Works with langchain. Supports browsing, DALL-E 3, plugins, continuing generation.",https://github.com/Erol444/gpt4-openai-api,Python,2023-05-07T18:07:22Z,2024-09-30T12:49:25Z,165,38,10,
620,PDF-Summarizer,hilmansw,"PDF Summarizer using Streamlit, LangChain, and OpenAI frameworks.",https://github.com/hilmansw/PDF-Summarizer,Python,2023-10-17T10:02:56Z,2024-10-03T00:39:48Z,13,6,0,
621,langchain-elasticsearch-RAG,ashishtiwari1993,Example of Langchain-Elasticsearch integrations & RAG.  ,https://github.com/ashishtiwari1993/langchain-elasticsearch-RAG,Jupyter Notebook,2023-10-15T08:29:45Z,2024-09-20T01:29:25Z,8,5,0,
622,crawlGPT,kianwoon,a web crawler with OpenAI & langchain,https://github.com/kianwoon/crawlGPT,Python,2023-08-01T08:55:48Z,2024-07-26T08:00:49Z,15,4,0,MIT License
623,NeuralGPT,CognitiveCodes,Personalized all-purpose AI assistance platform based on hierarchical cooperative multi-agent framework which utilizes websocket connectivity for LLM<->LLM communication,https://github.com/CognitiveCodes/NeuralGPT,TeX,2023-05-23T16:35:57Z,2024-08-17T22:39:03Z,35,11,1,Creative Commons Zero v1.0 Universal
624,Talk_with_CSV,GaoDalie,Talk to your CSV: how to Visualize Your Data with Langchain and Streamlit,https://github.com/GaoDalie/Talk_with_CSV,Python,2023-05-28T20:12:11Z,2024-09-29T02:48:23Z,25,10,3,
625,MindSQL,Mindinventory,"MindSQL: A Python Text-to-SQL RAG Library simplifying database interactions. Seamlessly integrates with PostgreSQL, MySQL, SQLite, Snowflake, and BigQuery. Powered by GPT-4 and Llama 2, it enables natural language queries. Supports ChromaDB and Faiss for context-aware responses.",https://github.com/Mindinventory/MindSQL,Python,2024-03-01T10:13:07Z,2024-10-04T03:47:21Z,202,17,6,GNU General Public License v3.0
626,Interactive-LLM-Powered-NPCs,AkshitIreddy,"Interactive LLM Powered NPCs, is an open-source project that completely transforms your interaction with non-player characters (NPCs) in any game! 🎮🤖🚀 ",https://github.com/AkshitIreddy/Interactive-LLM-Powered-NPCs,Python,2023-06-27T02:28:34Z,2024-10-02T09:41:13Z,532,46,6,MIT License
627,D-ID_langchain_withChatGPT,jjmlovesgit,,https://github.com/jjmlovesgit/D-ID_langchain_withChatGPT,JavaScript,2023-11-11T02:53:54Z,2024-03-14T07:30:37Z,12,9,0,MIT License
628,know-my-doc,jainsid24,"KnowMyDoc is a GPT3.5 Powered Python-based conversational AI utility that enables you to build a chatbot with your own data sources and web pages. With KnowMyDoc, you can easily create a chatbot that can answer complex questions by utilizing advanced machine learning techniques and natural language processing (NLP) algorithms.",https://github.com/jainsid24/know-my-doc,Python,2023-03-12T06:02:58Z,2024-07-09T09:48:01Z,48,10,1,
629,codefuse-chatbot,codefuse-ai,"An intelligent assistant serving the entire software development lifecycle, powered by a Multi-Agent Framework, working with DevOps Toolkits, Code&Doc Repo RAG,  etc.",https://github.com/codefuse-ai/codefuse-chatbot,Python,2023-09-28T01:06:40Z,2024-10-04T11:44:09Z,1142,108,6,Other
630,gpt-anki,oresttokovenko,"Using Python, GPT4 and LangChain to Generate Custom Anki Decks",https://github.com/oresttokovenko/gpt-anki,Python,2023-04-03T04:52:13Z,2024-09-25T09:00:07Z,26,6,0,
631,langchain-python-basic,sw-woo,langchain-python-basic book,https://github.com/sw-woo/langchain-python-basic,Jupyter Notebook,2024-04-27T07:35:54Z,2024-10-06T15:18:51Z,7,4,0,
632,LangChain,sanjaylalwani,,https://github.com/sanjaylalwani/LangChain,Jupyter Notebook,2023-07-16T16:52:56Z,2023-07-25T04:16:42Z,4,4,0,
633,langchain-redis,langchain-ai,,https://github.com/langchain-ai/langchain-redis,Python,2024-07-08T16:42:58Z,2024-10-03T00:45:41Z,9,4,3,MIT License
634,next-langchain-tauri,etrobot,Langchain desktop app @multi-Agent,https://github.com/etrobot/next-langchain-tauri,TypeScript,2024-03-02T09:08:37Z,2024-09-09T00:36:26Z,20,3,1,MIT License
635,convex-ai-chat-langchain,get-convex,AI chat with context retrieval using Convex and LangChain,https://github.com/get-convex/convex-ai-chat-langchain,TypeScript,2023-11-15T23:46:38Z,2024-09-15T20:29:35Z,10,5,1,Apache License 2.0
636,Ask-Anything,OpenGVLab,"[CVPR2024 Highlight][VideoChatGPT] ChatGPT with video understanding! And many more supported LMs such as miniGPT4, StableLM, and MOSS.",https://github.com/OpenGVLab/Ask-Anything,Python,2023-04-19T09:49:10Z,2024-10-04T18:25:13Z,3007,248,108,MIT License
637,platziconf-langchain-demo,julianduque,"Using LangChain.js to retrieve YouTube documents, store them in Weaviate as vectors and then have a contextual QA chain with them.",https://github.com/julianduque/platziconf-langchain-demo,JavaScript,2023-09-26T14:17:46Z,2024-06-04T21:04:41Z,12,5,0,MIT License
638,Functions-Tools-and-Agents-with-LangChain,ArslanKAS,"Explore new advancements like ChatGPT’s function calling capability, and build a conversational agent using a new syntax called LangChain Expression Language (LCEL) for tasks like tagging, extraction, tool selection, and routing.",https://github.com/ArslanKAS/Functions-Tools-and-Agents-with-LangChain,Jupyter Notebook,2023-10-29T01:37:02Z,2024-08-19T06:34:06Z,15,6,0,
639,CopilotKit,CopilotKit,"React UI + elegant infrastructure for AI Copilots, in-app AI agents, AI chatbots, and AI-powered Textareas 🪁",https://github.com/CopilotKit/CopilotKit,TypeScript,2023-06-19T04:08:31Z,2024-10-06T15:33:41Z,11103,1785,139,MIT License
640,Routing_Table_Buddy,automateyournetwork,Quick streamlit app using langchain and pyats ,https://github.com/automateyournetwork/Routing_Table_Buddy,Python,2024-01-17T14:52:47Z,2024-05-13T21:25:57Z,8,7,0,
641,bedrock-book,minorun365,書籍「Amazon Bedrock 生成AIアプリ開発入門」のサンプルコード,https://github.com/minorun365/bedrock-book,Python,2024-03-22T13:23:01Z,2024-10-06T08:24:50Z,68,13,0,MIT License
642,agentchain,jina-ai,Chain together LLMs for reasoning & orchestrate multiple large models for accomplishing complex tasks,https://github.com/jina-ai/agentchain,Python,2023-03-13T15:51:00Z,2024-09-30T05:45:27Z,592,51,4,MIT License
643,AgentLLM,idosal,AgentLLM is a PoC for browser-native autonomous agents,https://github.com/idosal/AgentLLM,JavaScript,2023-04-26T16:39:28Z,2024-09-29T17:03:53Z,377,63,11,GNU General Public License v3.0
644,langchain-lab,coolbeevip,"This experiment will verify different use cases of LLM using LangChain, which include chat, role-playing, and document-based QA.",https://github.com/coolbeevip/langchain-lab,Python,2023-10-09T07:04:21Z,2024-07-19T07:09:10Z,7,4,1,Apache License 2.0
645,edmonbrain,MarkEdmondson1234,A Langchain driven project to create flexible LLM bots on Google Cloud Platform,https://github.com/MarkEdmondson1234/edmonbrain,Python,2023-06-04T20:14:41Z,2024-02-29T21:21:34Z,37,10,5,MIT License
646,RAG-With-AWS-Lambda-ECR-Docker-Langchain-Huggingface-,sunnysavita10,,https://github.com/sunnysavita10/RAG-With-AWS-Lambda-ECR-Docker-Langchain-Huggingface-,Python,2024-04-16T11:05:54Z,2024-09-26T13:59:27Z,10,8,0,
647,chatbot-server,aniketmaurya,ChatBot App built using LangChain and Lightning AI,https://github.com/aniketmaurya/chatbot-server,Python,2023-02-22T10:36:29Z,2024-04-03T15:29:01Z,17,6,0,
648,langchain-python,nathansebhastian,,https://github.com/nathansebhastian/langchain-python,Python,2024-06-06T09:26:41Z,2024-09-12T11:37:45Z,5,6,0,
649,Easy-Langchain-LKB,SleepySoft,The simplest Local Knowledge Base example based on Langchain and Chat-GLM,https://github.com/SleepySoft/Easy-Langchain-LKB,Python,2023-06-08T08:16:48Z,2024-03-25T15:20:59Z,11,3,3,
650,Powerful-Auto-Researcher,MIRACLE-cowf,"Powerful Auto Research powered by LangChain, and Anthropic.",https://github.com/MIRACLE-cowf/Powerful-Auto-Researcher,Python,2024-04-02T06:31:56Z,2024-09-08T16:00:57Z,27,4,3,
651,azure-search-openai-javascript,Azure-Samples,"A TypeScript sample app for the Retrieval Augmented Generation pattern running on Azure, using Azure AI Search for retrieval and Azure OpenAI and LangChain large language models (LLMs) to power ChatGPT-style and Q&A experiences.",https://github.com/Azure-Samples/azure-search-openai-javascript,TypeScript,2023-08-29T09:57:26Z,2024-10-05T10:29:25Z,241,124,7,MIT License
652,local-genAI-search,nikolamilosevic86,"Local-GenAI-Search is a generative search engine based on Llama 3, langchain and qdrant that answers questions based on your local files",https://github.com/nikolamilosevic86/local-genAI-search,Python,2024-05-26T06:27:21Z,2024-09-15T03:21:11Z,71,29,1,GNU General Public License v3.0
653,langchain-book,arcstep,,https://github.com/arcstep/langchain-book,Jupyter Notebook,2024-01-29T03:32:50Z,2024-07-27T15:14:52Z,8,4,0,
654,git-agent,jupyterjazz,Langchain Agent utilizing OpenAI Function Calls to execute Git commands using Natural Language,https://github.com/jupyterjazz/git-agent,Python,2023-06-14T10:48:49Z,2024-07-26T16:10:18Z,44,7,0,MIT License
655,atlas-langchain,wbleonard,An example of using langchain's support for Atlas Vector Search.,https://github.com/wbleonard/atlas-langchain,Python,2023-07-05T20:27:36Z,2024-09-23T20:25:05Z,0,10,0,
656,Google-Cloud-RAG-Langchain,mongodb-developer,"RAG Chat Assistant with MongoDB Atlas, Google Cloud and Langchain",https://github.com/mongodb-developer/Google-Cloud-RAG-Langchain,TypeScript,2024-04-30T14:57:05Z,2024-10-02T00:35:02Z,14,5,0,Apache License 2.0
657,LangChainLiveStream,nicknochnack,,https://github.com/nicknochnack/LangChainLiveStream,Jupyter Notebook,2023-04-19T07:02:56Z,2024-07-28T04:27:38Z,14,4,0,
658,llm-pdf-qa-workshop,leehanchung,"Introduction to LLM App Development Workshop: PDF Q&A App using OpenAI, Langchain, and Chainlit",https://github.com/leehanchung/llm-pdf-qa-workshop,Python,2023-06-26T22:41:51Z,2024-09-25T11:43:17Z,39,10,0,GNU General Public License v3.0
659,langchain-neo4j-knowledge-graph-demo,axolotl0212,Example Langchain agent to demonstrate the potential use of Neo4j graph database as memory. ,https://github.com/axolotl0212/langchain-neo4j-knowledge-graph-demo,Python,2023-05-27T16:55:05Z,2024-09-23T12:14:17Z,13,6,0,Apache License 2.0
660,Langchain-js,sw-woo,Langchain-js tutorial ,https://github.com/sw-woo/Langchain-js,JavaScript,2023-11-28T09:49:34Z,2024-01-02T01:56:37Z,8,4,0,
661,langchain_book,kebijuelun,"《LangChain 简明讲义：从 0 到 1 构建 LLM 应用程序》书籍的配套代码仓库 (code repository for ""LangChain Quick Guide: Building LLM Applications from 0 to 1"")",https://github.com/kebijuelun/langchain_book,Python,2023-04-23T09:53:58Z,2024-10-03T09:42:22Z,15,3,2,Apache License 2.0
662,langchain-sqlchain,kemperd,Example of using SQLDatabaseChain from Langchain,https://github.com/kemperd/langchain-sqlchain,Jupyter Notebook,2023-05-03T11:12:54Z,2024-03-22T00:44:05Z,15,3,0,
663,langchain-rag-agent-with-llama3,plinionaves,,https://github.com/plinionaves/langchain-rag-agent-with-llama3,Python,2024-05-01T18:07:25Z,2024-10-05T00:31:29Z,7,7,0,
664,EmbedAI,SamurAIGPT,"An app to interact privately with your documents using the power of GPT, 100% privately, no data leaks",https://github.com/SamurAIGPT/EmbedAI,JavaScript,2023-05-25T14:21:12Z,2024-10-05T14:45:40Z,2778,298,41,MIT License
665,LangChain-on-Azure-Udemy,Coding-Crashkurse,,https://github.com/Coding-Crashkurse/LangChain-on-Azure-Udemy,Jupyter Notebook,2023-11-04T14:13:26Z,2024-05-29T05:39:15Z,7,10,0,
666,langchain-email-agent,olliethedev,A Langchain email agent that responds to incoming email. Email service with AWS SES.,https://github.com/olliethedev/langchain-email-agent,JavaScript,2023-05-15T20:49:56Z,2024-04-23T08:19:08Z,10,4,0,
667,langchain-rag-app,BrightJourneyAI,,https://github.com/BrightJourneyAI/langchain-rag-app,Python,2024-05-25T06:30:41Z,2024-09-19T12:06:15Z,10,4,0,
668,langchain-azure-ai-search-rag,rishabkumar7,,https://github.com/rishabkumar7/langchain-azure-ai-search-rag,Python,2024-02-23T19:02:14Z,2024-09-10T17:54:43Z,7,6,0,
669,simple-rag-lmstudio,gregmeldrum,A simple RAG implementation using langchain and lmstudio,https://github.com/gregmeldrum/simple-rag-lmstudio,Python,2023-12-01T02:45:18Z,2024-08-25T05:09:02Z,25,4,0,
670,bigdateros-whatsappbot-langchain,JPierr3,bigdateros-whatsappbot-langchain,https://github.com/JPierr3/bigdateros-whatsappbot-langchain,Python,2023-07-27T19:31:09Z,2024-02-17T01:04:58Z,8,2,0,MIT License
671,langchain-chinese-chat-models,FredGoo,为langchain添加chatGLM-130B，星火大模型的chat models,https://github.com/FredGoo/langchain-chinese-chat-models,Python,2023-06-13T10:17:30Z,2024-05-22T17:11:47Z,13,4,2,MIT License
672,Create-Your-Own-Voice-Assistant-with-Node.js-Langchain-Eleven-Labs-in-9-Minutes,developersdigest,https://www.youtube.com/watch?v=myvkeCrw6Rg,https://github.com/developersdigest/Create-Your-Own-Voice-Assistant-with-Node.js-Langchain-Eleven-Labs-in-9-Minutes,JavaScript,2023-10-19T17:02:51Z,2024-09-17T15:00:12Z,23,11,0,
673,sfeir-school-langchain,sfeir-open-source,SFEIR School Langchain ,https://github.com/sfeir-open-source/sfeir-school-langchain,Jupyter Notebook,2024-01-12T09:02:52Z,2024-10-04T13:44:12Z,4,4,2,Apache License 2.0
674,remix-langchain-rag,RussellCanfield,,https://github.com/RussellCanfield/remix-langchain-rag,TypeScript,2023-11-02T21:15:27Z,2024-09-27T02:52:49Z,6,6,0,
675,slack-gpt,martinseanhunt,"A simple slack app / bot starter that fetches answers to questions using Langchain, OpenAI and a Pincone vectorstore",https://github.com/martinseanhunt/slack-gpt,JavaScript,2023-05-01T22:03:30Z,2024-09-02T19:01:06Z,71,13,1,
676,retrieval-augmented-generation-langchain,kristianfreeman,Example RAG project built using Langchain and Cloudflare's AI stack,https://github.com/kristianfreeman/retrieval-augmented-generation-langchain,JavaScript,2023-10-05T15:27:12Z,2024-07-09T02:51:56Z,13,4,0,
677,langchain-chat-with-pdf-files,Rohan-Jalil,About Learning and building LLM application using Langchain 🦜🔗 and Open AI,https://github.com/Rohan-Jalil/langchain-chat-with-pdf-files,Python,2023-07-06T13:44:48Z,2024-09-17T17:31:46Z,10,5,1,
678,RedAGPT,shamantechnology,An experimental open-source AutoGPT and Langchain based tool kit for network security,https://github.com/shamantechnology/RedAGPT,Python,2023-04-23T05:37:30Z,2024-09-20T23:53:19Z,27,8,1,ISC License
679,lunary,lunary-ai,"The production toolkit for LLMs. Observability, prompt management and evaluations. ",https://github.com/lunary-ai/lunary,TypeScript,2023-05-12T10:03:05Z,2024-10-05T14:26:39Z,1040,130,8,Apache License 2.0
680,pdf-chat-ai-sdk,rajeshdavidbabu,"An AI powered Next.js app to chat with your PDF files and get a streamed response using Vercel's AI SDK, Langchain and PineconeDB ✨🤖💻🗃️",https://github.com/rajeshdavidbabu/pdf-chat-ai-sdk,TypeScript,2023-08-16T10:49:50Z,2024-10-04T22:55:26Z,130,49,0,MIT License
681,fiddler-auditor,fiddler-labs,Fiddler Auditor is a tool to evaluate language models.,https://github.com/fiddler-labs/fiddler-auditor,Python,2023-05-18T22:58:28Z,2024-09-25T20:23:02Z,165,20,15,Other
682,Langchain_LLM,Vargha-Kh,Langchain Models for RAGs and Agents ,https://github.com/Vargha-Kh/Langchain_LLM,Python,2023-06-21T10:28:30Z,2024-08-27T08:49:44Z,34,2,0,
683,ChatAbstractions,andrewnguonly,"LangChain chat model abstractions for dynamic failover, load balancing, chaos engineering, and more!",https://github.com/andrewnguonly/ChatAbstractions,Python,2023-11-08T23:46:11Z,2024-08-21T23:07:21Z,79,5,4,MIT License
684,k8s-langchain,jjoneson,Kuberentes LangChain Agent - Interact with Kubernetes Clusters using LLMs,https://github.com/jjoneson/k8s-langchain,Python,2023-03-26T01:14:38Z,2024-09-09T15:15:28Z,23,3,1,
685,oreilly_live_training_agents,EnkrateiaLucca,"Repository for all the code and notebooks for the O'Reilly live-training: ""Getting Started with LLM Agents using Langchain""",https://github.com/EnkrateiaLucca/oreilly_live_training_agents,Jupyter Notebook,2023-10-30T13:41:51Z,2024-08-19T20:25:17Z,28,23,0,
686,LawGPT,harshitv804,"A RAG based Generative AI Attorney fed with Indian Penal Code data. Developed using Streamlit,  LangChain and TogetherAI API.",https://github.com/harshitv804/LawGPT,Python,2023-06-05T15:18:47Z,2024-09-28T14:20:20Z,40,17,0,
687,pdf-qa-astradb-langchain,bhattbhavesh91,Explore how to build a Q&A system on PDF File's using AstraDB's Vector DB with Langchain and OpenAI API's,https://github.com/bhattbhavesh91/pdf-qa-astradb-langchain,Jupyter Notebook,2023-09-13T13:49:24Z,2024-04-27T12:28:52Z,7,5,0,Apache License 2.0
688,autochat-bot,paramsgit,Chatbot created with flask and openai API,https://github.com/paramsgit/autochat-bot,HTML,2023-05-15T16:55:42Z,2024-09-25T10:25:36Z,45,22,1,Other
689,ChatBotChatGPTPineconeLangChain,ggrow3,Chatbot that uses ChatGPT Pinecone and Langchain,https://github.com/ggrow3/ChatBotChatGPTPineconeLangChain,Python,2023-03-22T04:26:09Z,2023-12-27T16:26:18Z,15,4,0,
690,chat-pdf-openai,brasilcomdados,"IA Generativa com LangChain, Streamlit, Milvus e OpenAI",https://github.com/brasilcomdados/chat-pdf-openai,Python,2024-05-27T14:05:43Z,2024-06-12T22:29:50Z,0,17,0,
691,ChatGptHub,kadirnar,ChatGptHub: Gpt Chatbot Library with LangChain Support,https://github.com/kadirnar/ChatGptHub,Python,2023-03-26T22:08:30Z,2024-05-01T19:57:13Z,15,4,3,Apache License 2.0
692,eidolon,eidolon-ai,"The first AI Agent Server, Eidolon is a pluggable Agent SDK and enterprise ready, deployment server for Agentic applications",https://github.com/eidolon-ai/eidolon,Python,2023-11-10T20:42:00Z,2024-10-05T16:01:21Z,239,30,107,Apache License 2.0
693,toolformer,xrsrke,Implementation of Toolformer: Language Models Can Teach Themselves to Use Tools,https://github.com/xrsrke/toolformer,Jupyter Notebook,2023-02-14T05:27:21Z,2024-09-20T18:55:01Z,135,14,2,MIT License
694,api-for-open-llm,xusenlinzy,"Openai style api for open large language models, using LLMs just as chatgpt! Support for LLaMA, LLaMA-2, BLOOM, Falcon, Baichuan, Qwen, Xverse, SqlCoder, CodeLLaMA, ChatGLM, ChatGLM2, ChatGLM3 etc. 开源大模型的统一后端接口",https://github.com/xusenlinzy/api-for-open-llm,Python,2023-05-23T06:43:51Z,2024-10-04T04:58:13Z,2330,264,19,Apache License 2.0
695,codewinder,kuritkaj,Autonomous Agent using Langchain,https://github.com/kuritkaj/codewinder,TypeScript,2023-05-16T14:16:17Z,2024-03-12T21:35:32Z,2,6,5,MIT License
696,langchain,yukinaga,Udemyコース「LangChainを学ぼう！」の教材です。,https://github.com/yukinaga/langchain,Jupyter Notebook,2024-01-29T04:31:28Z,2024-09-22T00:04:29Z,6,3,0,MIT License
697,HuggingFists,Datayoo,"A low-code data flow tool that allows for convenient use of LLM and HuggingFace models, with some features considered as a low-code version of Langchain.",https://github.com/Datayoo/HuggingFists,JavaScript,2023-10-24T11:42:48Z,2024-10-06T13:50:23Z,219,25,10,
698,LangChain.Providers,tryAGI,"Part of the LangChain.NET project. Has separate abstractions, does not contain dependencies on the main project and can be used independently",https://github.com/tryAGI/LangChain.Providers,C#,2024-08-06T10:11:49Z,2024-10-06T10:01:25Z,5,5,7,MIT License
699,College.ai-main,SurajSanap,AI powered OpenSource tool for college students.,https://github.com/SurajSanap/College.ai-main,Python,2024-04-14T19:43:23Z,2024-10-05T11:07:16Z,34,40,11,MIT License
